merchant,industry,first_charge_date,country,business_size,subscription_volume,checkout_volume,payment_link_volume,total_volume,last_transaction_date,subscription_share,tenure_days
647dcb6c,Food & drink,2040-10-23 00:00:00+00:00,IT,small,0,0,0,12196,2041-12-05 00:00:00+00:00,0.0,607.0
0ea368ce,Ticketing & events,2041-01-08 00:00:00+00:00,PT,small,0,0,0,3733988,2042-06-22 00:00:00+00:00,0.0,530.0
0d733241,Merchandise,2041-03-26 00:00:00+00:00,GB,small,0,0,0,120428,2041-10-30 00:00:00+00:00,0.0,453.0
abc4f01e,Digital goods,2041-10-30 00:00:00+00:00,US,small,0,0,446600,446600,2042-06-21 00:00:00+00:00,0.0,235.0
e6f10fb5,Digital goods,2041-10-30 00:00:00+00:00,US,small,0,0,0,613000,2041-12-01 00:00:00+00:00,0.0,235.0
1657a228,Business services,2041-10-30 00:00:00+00:00,US,small,0,0,7208,7208,2041-10-30 00:00:00+00:00,0.0,235.0
49e2348f,Merchandise,2041-10-30 00:00:00+00:00,AE,small,0,0,110943,110943,2042-04-12 00:00:00+00:00,0.0,235.0
4f072522,Food & drink,2041-10-30 00:00:00+00:00,GB,small,0,242106,0,242106,2042-06-22 00:00:00+00:00,0.0,235.0
d0f041ed,Business services,2041-10-30 00:00:00+00:00,US,small,0,0,0,166860,2042-06-17 00:00:00+00:00,0.0,235.0
4026a876,Clothing & accessory,2041-10-30 00:00:00+00:00,MX,small,0,0,0,1216,2041-10-30 00:00:00+00:00,0.0,235.0
53b4ceea,Healthcare,2041-10-30 00:00:00+00:00,IE,small,0,0,0,909540,2042-06-22 00:00:00+00:00,0.0,235.0
c9e78c37,Grocery & food stores,2041-10-22 00:00:00+00:00,CA,small,0,0,0,30200,2041-12-09 00:00:00+00:00,0.0,243.0
534d345f,Personal services,2041-10-30 00:00:00+00:00,US,small,150000,0,0,200500,2042-02-28 00:00:00+00:00,0.7481296758104738,235.0
9f6ab09d,Software,2041-10-30 00:00:00+00:00,US,small,0,0,0,5004,2041-10-30 00:00:00+00:00,0.0,235.0
bd5908c0,Software,2041-10-30 00:00:00+00:00,US,medium,5799067,0,0,25960004,2042-06-22 00:00:00+00:00,0.22338467282208432,235.0
161125f9,Digital goods,2041-10-30 00:00:00+00:00,US,small,0,0,2000,2000,2041-10-30 00:00:00+00:00,0.0,235.0
92df5700,Personal services,2041-10-30 00:00:00+00:00,CA,small,0,0,0,180,2041-11-15 00:00:00+00:00,0.0,235.0
827760a5,Digital goods,2041-10-30 00:00:00+00:00,US,small,0,0,0,500,2041-10-30 00:00:00+00:00,0.0,235.0
68ad858e,Business services,2041-10-30 00:00:00+00:00,US,small,127420,0,0,331575,2042-04-29 00:00:00+00:00,0.3842871145291412,235.0
6d97c192,Personal services,2041-10-30 00:00:00+00:00,DK,small,0,1526,0,1526,2041-12-06 00:00:00+00:00,0.0,235.0
5327def5,Business services,2041-10-30 00:00:00+00:00,SE,small,0,0,1455,1455,2041-10-30 00:00:00+00:00,0.0,235.0
374c4b59,Specialty retail,2041-10-30 00:00:00+00:00,FR,small,0,0,0,4638,2041-12-08 00:00:00+00:00,0.0,235.0
9b968a8d,Software,2039-05-18 00:00:00+00:00,SG,small,0,0,0,4000,2041-10-31 00:00:00+00:00,0.0,1131.0
7668fe82,Software,2041-03-12 00:00:00+00:00,RO,small,0,0,0,604,2041-11-11 00:00:00+00:00,0.0,467.0
dd2bdd37,Merchandise,2036-08-17 00:00:00+00:00,CA,small,0,0,0,44078,2042-01-07 00:00:00+00:00,0.0,2135.0
3c313870,Software,2040-10-28 00:00:00+00:00,US,small,0,0,0,2318156,2042-06-21 00:00:00+00:00,0.0,602.0
2c94cd21,Business services,2041-10-31 00:00:00+00:00,US,small,0,0,0,23077,2041-12-17 00:00:00+00:00,0.0,234.0
ebd8c46a,Digital goods,2038-04-18 00:00:00+00:00,US,small,0,0,0,400,2041-10-31 00:00:00+00:00,0.0,1526.0
1222e4fd,Electronics,2041-10-31 00:00:00+00:00,BE,small,0,0,0,45693,2042-05-16 00:00:00+00:00,0.0,234.0
905717f0,Digital goods,2040-09-07 00:00:00+00:00,GB,small,0,0,0,5000,2041-10-31 00:00:00+00:00,0.0,653.0
f404f3b0,Cosmetics,2040-06-24 00:00:00+00:00,GB,small,0,0,0,43436,2042-06-09 00:00:00+00:00,0.0,728.0
d391e725,Merchandise,2040-10-27 00:00:00+00:00,US,small,0,0,0,45630,2042-03-14 00:00:00+00:00,0.0,603.0
8db3c81d,Clothing & accessory,2040-11-16 00:00:00+00:00,US,small,0,0,0,8000,2042-03-04 00:00:00+00:00,0.0,583.0
6f340035,Personal services,2041-10-31 00:00:00+00:00,US,small,0,0,0,5000,2041-10-31 00:00:00+00:00,0.0,234.0
b980cd7e,Business services,2041-10-31 00:00:00+00:00,CZ,small,1839076,0,0,1896036,2042-06-01 00:00:00+00:00,0.9699583763177493,234.0
dfd172db,Software,2041-10-31 00:00:00+00:00,JP,small,1733958,0,0,2289042,2042-06-02 00:00:00+00:00,0.757503794163672,234.0
1df3b3af,Travel & lodging,2041-10-31 00:00:00+00:00,ES,small,0,0,0,4542,2041-11-25 00:00:00+00:00,0.0,234.0
c25815a5,Business services,2041-10-31 00:00:00+00:00,FR,small,0,0,0,116,2041-10-31 00:00:00+00:00,0.0,234.0
110aadb9,Personal services,2041-10-31 00:00:00+00:00,AE,small,114172,0,273850,273850,2042-05-07 00:00:00+00:00,0.41691436918020813,234.0
3515e8c3,Leisure,2041-10-31 00:00:00+00:00,JP,small,1661305,0,555555,1898123,2042-06-19 00:00:00+00:00,0.8752356933665522,234.0
a525c854,Ticketing & events,2041-10-31 00:00:00+00:00,US,small,0,54200,0,54200,2041-11-13 00:00:00+00:00,0.0,234.0
8cbe9a2b,Personal services,2041-10-31 00:00:00+00:00,ES,small,0,0,0,5200,2041-10-31 00:00:00+00:00,0.0,234.0
210c6ba0,Merchandise,2041-10-30 00:00:00+00:00,LV,small,0,0,25641,25641,2041-12-19 00:00:00+00:00,0.0,235.0
c58db334,Transportation & car rental,2041-10-31 00:00:00+00:00,US,small,0,0,0,167391,2042-06-17 00:00:00+00:00,0.0,234.0
0320ace3,Furnishing,2041-10-31 00:00:00+00:00,AU,small,0,0,0,1000,2041-10-31 00:00:00+00:00,0.0,234.0
dc416231,Clothing & accessory,2041-10-31 00:00:00+00:00,HK,small,0,0,0,6876,2041-10-31 00:00:00+00:00,0.0,234.0
c49af726,Others,2041-10-31 00:00:00+00:00,ES,small,0,2888,0,117747,2042-05-21 00:00:00+00:00,0.0,234.0
6c7e8ff7,Cosmetics,2041-10-31 00:00:00+00:00,CA,small,0,0,0,59133,2042-06-16 00:00:00+00:00,0.0,234.0
8b731683,Art & photography,2037-07-18 00:00:00+00:00,FR,small,0,69898,0,69898,2041-12-27 00:00:00+00:00,0.0,1800.0
ba399de1,Digital goods,2036-10-10 00:00:00+00:00,GB,small,0,0,0,378,2041-11-01 00:00:00+00:00,0.0,2081.0
7679235d,Leisure,2037-10-06 00:00:00+00:00,GB,small,0,0,507937,35400228,2042-04-25 00:00:00+00:00,0.0,1720.0
2490231b,Business services,2041-11-01 00:00:00+00:00,RO,small,2667900,0,2672600,2672600,2042-06-21 00:00:00+00:00,0.9982414128563946,233.0
5610a530,Food & drink,2039-11-18 00:00:00+00:00,US,small,0,0,0,43574,2042-05-17 00:00:00+00:00,0.0,947.0
daffce22,Software,2040-04-18 00:00:00+00:00,US,small,0,0,0,100,2041-11-01 00:00:00+00:00,0.0,795.0
e71ae671,Clothing & accessory,2041-11-01 00:00:00+00:00,AU,small,0,0,0,381163,2042-02-16 00:00:00+00:00,0.0,233.0
4083d7da,Clothing & accessory,2041-11-01 00:00:00+00:00,JP,small,0,9649242,0,9649242,2042-06-22 00:00:00+00:00,0.0,233.0
a13a1727,Business services,2040-12-24 00:00:00+00:00,US,small,0,0,43000,69000,2041-11-30 00:00:00+00:00,0.0,545.0
23587fdc,Education,2041-02-10 00:00:00+00:00,GB,small,38877,0,0,38877,2042-05-07 00:00:00+00:00,1.0,497.0
5a7d6198,Digital goods,2041-11-01 00:00:00+00:00,GB,small,0,0,46426,46426,2041-11-01 00:00:00+00:00,0.0,233.0
81a86341,Furnishing,2041-11-01 00:00:00+00:00,DE,small,482010,0,0,1721240,2042-06-22 00:00:00+00:00,0.28003648532453346,233.0
082291bb,"Religion, politics & other memberships",2041-06-30 00:00:00+00:00,CA,small,0,0,0,929548,2042-05-07 00:00:00+00:00,0.0,357.0
d8dbe118,Education,2041-11-01 00:00:00+00:00,US,small,155988,0,0,194567,2042-06-06 00:00:00+00:00,0.8017186881639744,233.0
8dca989f,Healthcare,2041-11-01 00:00:00+00:00,US,small,93800,0,0,125400,2042-06-02 00:00:00+00:00,0.748006379585327,233.0
1952bc0c,Merchandise,2041-11-01 00:00:00+00:00,US,small,0,0,0,9800,2041-11-02 00:00:00+00:00,0.0,233.0
9f496dd6,Food & drink,2041-09-30 00:00:00+00:00,NZ,small,51780,0,0,51780,2042-06-22 00:00:00+00:00,1.0,265.0
17e2c0e9,Education,2041-11-01 00:00:00+00:00,PL,small,0,0,10000,10000,2042-04-21 00:00:00+00:00,0.0,233.0
1c0ce0a6,Digital goods,2041-11-01 00:00:00+00:00,US,small,0,0,0,416602,2042-06-22 00:00:00+00:00,0.0,233.0
4a61213d,Software,2041-11-01 00:00:00+00:00,US,small,0,25500,0,25500,2042-02-21 00:00:00+00:00,0.0,233.0
8b4a5b55,Merchandise,2041-11-01 00:00:00+00:00,GB,small,0,103020,0,103020,2042-06-18 00:00:00+00:00,0.0,233.0
4d96855a,Business services,2041-10-04 00:00:00+00:00,US,small,1500000,0,325000,1575000,2042-04-02 00:00:00+00:00,0.9523809523809523,261.0
d6e28a8d,Others,2041-11-01 00:00:00+00:00,FR,small,0,0,0,85455,2042-06-06 00:00:00+00:00,0.0,233.0
1d524428,Clothing & accessory,2041-11-01 00:00:00+00:00,US,small,0,50,0,50,2041-11-01 00:00:00+00:00,0.0,233.0
8b9ced36,Rentals,2041-11-01 00:00:00+00:00,US,small,0,0,0,906228,2042-06-03 00:00:00+00:00,0.0,233.0
75b22fa5,Art & photography,2041-11-01 00:00:00+00:00,GB,small,0,30842,0,1335503,2042-02-08 00:00:00+00:00,0.0,233.0
1e9f6d80,Digital goods,2041-11-01 00:00:00+00:00,ES,small,24741,22664,0,24741,2042-06-20 00:00:00+00:00,1.0,233.0
5a1b4a2b,Charity,2041-11-01 00:00:00+00:00,US,small,0,0,0,200,2041-11-01 00:00:00+00:00,0.0,233.0
f60372d8,Digital goods,2041-11-01 00:00:00+00:00,CA,small,0,0,0,181,2041-11-01 00:00:00+00:00,0.0,233.0
560e58e2,Electronics,2041-11-01 00:00:00+00:00,US,small,0,4198,0,4198,2041-11-09 00:00:00+00:00,0.0,233.0
c85d25fd,Automotive parts and repair/service shops,2041-11-01 00:00:00+00:00,AU,small,0,0,0,69765,2041-11-01 00:00:00+00:00,0.0,233.0
af68a2df,Digital goods,2041-11-02 00:00:00+00:00,BG,small,0,0,0,147309,2042-06-20 00:00:00+00:00,0.0,232.0
d4f87a72,Art & photography,2036-10-28 00:00:00+00:00,CA,small,0,0,0,263022,2042-06-21 00:00:00+00:00,0.0,2063.0
ac89d52a,Personal services,2037-05-09 00:00:00+00:00,US,small,0,0,0,687200,2042-06-11 00:00:00+00:00,0.0,1870.0
16cbc7fb,Food & drink,2038-06-15 00:00:00+00:00,FR,small,0,13318,0,13318,2041-12-06 00:00:00+00:00,0.0,1468.0
db6fa06e,Healthcare,2041-11-02 00:00:00+00:00,US,small,0,0,0,134888,2042-05-23 00:00:00+00:00,0.0,232.0
17bf67d5,Construction,2038-11-02 00:00:00+00:00,US,small,200,0,0,200,2041-11-07 00:00:00+00:00,1.0,1328.0
18c45ac9,Digital goods,2039-02-11 00:00:00+00:00,NZ,small,5126,0,5126,5126,2042-03-02 00:00:00+00:00,1.0,1227.0
0b0ad93b,Personal services,2040-06-14 00:00:00+00:00,IT,small,0,0,0,34839,2042-06-04 00:00:00+00:00,0.0,738.0
70c841b3,Food & drink,2040-03-31 00:00:00+00:00,US,small,0,0,0,93894,2041-12-18 00:00:00+00:00,0.0,813.0
8a67196f,Merchandise,2040-04-06 00:00:00+00:00,ES,small,0,0,0,15186,2042-06-18 00:00:00+00:00,0.0,807.0
c95ff206,Business services,2040-09-03 00:00:00+00:00,US,small,0,0,0,133700,2042-05-20 00:00:00+00:00,0.0,657.0
4fb2e445,Digital goods,2041-11-02 00:00:00+00:00,ES,small,0,0,0,10221,2041-11-23 00:00:00+00:00,0.0,232.0
ecf22a23,Software,2040-10-01 00:00:00+00:00,IN,small,10912,0,0,10912,2042-05-23 00:00:00+00:00,1.0,629.0
e72febc6,Furnishing,2041-03-06 00:00:00+00:00,GB,small,0,0,0,11984,2041-12-17 00:00:00+00:00,0.0,473.0
73a99890,Software,2041-11-02 00:00:00+00:00,IT,small,0,0,11580,11580,2041-11-02 00:00:00+00:00,0.0,232.0
4d00ced7,Digital goods,2041-02-23 00:00:00+00:00,BE,small,56724,0,56724,56724,2042-06-04 00:00:00+00:00,1.0,484.0
226bb330,"Religion, politics & other memberships",2041-02-28 00:00:00+00:00,FR,small,0,0,0,180,2041-11-04 00:00:00+00:00,0.0,479.0
baeff535,Business services,2041-03-09 00:00:00+00:00,AU,small,0,0,0,14872,2041-11-02 00:00:00+00:00,0.0,470.0
5feccd0f,Others,2041-11-02 00:00:00+00:00,DE,small,0,579,0,579,2041-11-02 00:00:00+00:00,0.0,232.0
99b9b3f0,Merchandise,2041-11-02 00:00:00+00:00,IT,small,0,0,0,2374,2041-11-02 00:00:00+00:00,0.0,232.0
2434978,Education,2041-03-29 00:00:00+00:00,IE,small,0,0,0,112520,2042-06-15 00:00:00+00:00,0.0,450.0
5448f00a,"Medical services, drugs, testing labs & equipment medium",2041-11-02 00:00:00+00:00,US,small,0,0,0,638000,2042-04-30 00:00:00+00:00,0.0,232.0
dd2a9d7f,Others,2041-11-02 00:00:00+00:00,GB,small,0,0,0,1415898,2041-11-13 00:00:00+00:00,0.0,232.0
d0faef70,Furnishing,2041-11-02 00:00:00+00:00,SG,small,0,0,0,74172,2042-06-02 00:00:00+00:00,0.0,232.0
ea95dba7,Business services,2041-11-02 00:00:00+00:00,AU,small,0,0,455464,455464,2042-03-27 00:00:00+00:00,0.0,232.0
f6be2fe9,Food & drink,2041-08-31 00:00:00+00:00,US,small,0,0,0,43244,2041-11-02 00:00:00+00:00,0.0,295.0
063a3293,Personal services,2041-11-02 00:00:00+00:00,ES,small,0,0,0,22372,2042-05-04 00:00:00+00:00,0.0,232.0
fcba354a,Leisure,2041-11-02 00:00:00+00:00,DK,small,0,0,39,39,2041-11-02 00:00:00+00:00,0.0,232.0
264b7d8a,Education,2041-11-02 00:00:00+00:00,JP,small,14477,7882,15356,39744,2042-06-10 00:00:00+00:00,0.36425623993558776,232.0
49d82fbd,"Medical services, drugs, testing labs & equipment medium",2041-11-02 00:00:00+00:00,US,small,0,0,0,91000,2041-12-29 00:00:00+00:00,0.0,232.0
d673aa3e,Clothing & accessory,2041-11-02 00:00:00+00:00,PL,small,0,0,0,16574,2041-12-16 00:00:00+00:00,0.0,232.0
459670ce,Business services,2041-11-02 00:00:00+00:00,GB,small,0,0,0,3746564,2042-06-18 00:00:00+00:00,0.0,232.0
39a6fca6,Education,2041-11-02 00:00:00+00:00,CA,small,0,54855,0,54855,2042-03-19 00:00:00+00:00,0.0,232.0
561b9132,Leisure,2041-11-02 00:00:00+00:00,GB,small,0,0,0,179604,2042-06-08 00:00:00+00:00,0.0,232.0
f204b015,Others,2041-11-02 00:00:00+00:00,US,small,0,0,0,117500,2042-06-09 00:00:00+00:00,0.0,232.0
633ac5ac,Business services,2041-11-02 00:00:00+00:00,US,small,0,0,0,835968,2041-12-16 00:00:00+00:00,0.0,232.0
3bf0aae8,Grocery & food stores,2041-11-02 00:00:00+00:00,FR,small,0,169977,0,169977,2042-06-17 00:00:00+00:00,0.0,232.0
eea3cf59,"Religion, politics & other memberships",2041-11-02 00:00:00+00:00,US,small,0,0,10158700,12393600,2042-05-03 00:00:00+00:00,0.0,232.0
bf00d1bf,Software,2041-11-02 00:00:00+00:00,PL,small,2962,2962,0,2962,2041-11-03 00:00:00+00:00,1.0,232.0
b122cba9,Education,2041-11-02 00:00:00+00:00,GB,small,0,0,0,7384026,2042-06-22 00:00:00+00:00,0.0,232.0
b406e261,Charity,2041-11-02 00:00:00+00:00,CA,small,0,0,0,10569500,2042-05-24 00:00:00+00:00,0.0,232.0
e674ab1e,Specialty retail,2041-11-02 00:00:00+00:00,PL,small,0,0,0,1714145,2042-03-16 00:00:00+00:00,0.0,232.0
0b8fce16,Others,2041-11-02 00:00:00+00:00,IT,small,0,0,720108,720108,2041-11-30 00:00:00+00:00,0.0,232.0
a8cf45dc,Merchandise,2041-11-02 00:00:00+00:00,MX,small,0,0,105947,105947,2041-11-02 00:00:00+00:00,0.0,232.0
02f3d02c,Business services,2041-11-02 00:00:00+00:00,CA,small,0,0,0,800000,2041-12-02 00:00:00+00:00,0.0,232.0
b348e5f0,Education,2041-11-02 00:00:00+00:00,US,small,0,0,850,850,2041-11-02 00:00:00+00:00,0.0,232.0
00c65681,Business services,2034-09-18 00:00:00+00:00,US,small,0,0,0,249000,2042-06-22 00:00:00+00:00,0.0,2834.0
3fbfb9c8,Software,2041-10-11 00:00:00+00:00,US,small,0,0,0,51000,2042-06-11 00:00:00+00:00,0.0,254.0
7d9c1b4c,Business services,2037-02-20 00:00:00+00:00,US,small,0,0,500000,500000,2041-11-03 00:00:00+00:00,0.0,1948.0
fc71bd7e,Clothing & accessory,2038-10-09 00:00:00+00:00,FR,small,0,0,0,42394,2041-11-05 00:00:00+00:00,0.0,1352.0
a969bcf2,"Medical services, drugs, testing labs & equipment medium",2037-07-26 00:00:00+00:00,US,small,0,0,0,407222,2042-06-17 00:00:00+00:00,0.0,1792.0
db3e4131,Business services,2041-11-03 00:00:00+00:00,GB,small,0,0,8001,8001,2041-11-06 00:00:00+00:00,0.0,231.0
21a3ef94,Digital goods,2039-01-01 00:00:00+00:00,GB,small,0,0,0,43821,2041-11-03 00:00:00+00:00,0.0,1268.0
c215ad88,Art & photography,2041-08-30 00:00:00+00:00,US,small,0,0,20000,443888,2042-06-10 00:00:00+00:00,0.0,296.0
7116d27c,Business services,2039-08-03 00:00:00+00:00,US,small,0,0,0,135000,2041-12-01 00:00:00+00:00,0.0,1054.0
fa549ffd,Specialty retail,2040-01-30 00:00:00+00:00,US,small,62160,0,0,62160,2042-01-03 00:00:00+00:00,1.0,874.0
8179cb58,Others,2041-11-03 00:00:00+00:00,ES,small,174283,174283,0,174283,2042-06-11 00:00:00+00:00,1.0,231.0
4512202f,Grocery & food stores,2040-03-26 00:00:00+00:00,AU,small,0,0,0,190464,2042-04-10 00:00:00+00:00,0.0,818.0
ab4a5d2f,Clothing & accessory,2041-11-03 00:00:00+00:00,IT,small,0,0,0,13938,2041-11-03 00:00:00+00:00,0.0,231.0
973c048d,Ticketing & events,2040-10-01 00:00:00+00:00,CA,small,0,0,0,525629,2042-03-16 00:00:00+00:00,0.0,629.0
976f622a,Food & drink,2041-11-03 00:00:00+00:00,DE,small,0,1161,0,1161,2041-11-03 00:00:00+00:00,0.0,231.0
5c3fa914,"Medical services, drugs, testing labs & equipment medium",2041-11-03 00:00:00+00:00,CZ,small,0,0,9006,9006,2042-05-27 00:00:00+00:00,0.0,231.0
283eebc5,Business services,2041-11-03 00:00:00+00:00,GB,small,0,405,67445,67850,2042-01-22 00:00:00+00:00,0.0,231.0
41835242,Education,2041-11-03 00:00:00+00:00,AT,small,0,0,0,254584,2042-06-06 00:00:00+00:00,0.0,231.0
1e662a36,Education,2041-11-03 00:00:00+00:00,ES,small,0,0,0,108089,2042-06-06 00:00:00+00:00,0.0,231.0
c56d76ac,Merchandise,2041-11-03 00:00:00+00:00,LT,small,0,0,0,8674,2042-06-11 00:00:00+00:00,0.0,231.0
85a87e94,Merchandise,2041-11-03 00:00:00+00:00,BR,small,0,0,0,570557,2042-06-15 00:00:00+00:00,0.0,231.0
21db7f56,Personal services,2041-11-03 00:00:00+00:00,US,small,0,0,0,216000,2042-04-15 00:00:00+00:00,0.0,231.0
57456211,Software,2041-11-03 00:00:00+00:00,BR,small,600,0,0,600,2042-04-03 00:00:00+00:00,1.0,231.0
beb5a5f1,Software,2041-11-03 00:00:00+00:00,IT,small,0,0,0,20097,2042-01-10 00:00:00+00:00,0.0,231.0
dd3f1ce4,Clothing & accessory,2041-11-03 00:00:00+00:00,IT,small,0,0,0,3317,2041-11-03 00:00:00+00:00,0.0,231.0
61177f2f,Education,2041-11-03 00:00:00+00:00,US,small,0,0,0,34000,2041-11-07 00:00:00+00:00,0.0,231.0
346d4c4a,Education,2041-11-03 00:00:00+00:00,PL,small,180463,197857,0,198817,2042-06-22 00:00:00+00:00,0.9076839505676074,231.0
62976f72,Others,2041-11-03 00:00:00+00:00,JP,small,0,0,0,4739,2041-11-04 00:00:00+00:00,0.0,231.0
61a7cb49,Digital goods,2041-11-03 00:00:00+00:00,BR,small,24547,24547,0,24547,2042-06-12 00:00:00+00:00,1.0,231.0
ac013689,Education,2041-11-03 00:00:00+00:00,JP,small,10443,0,9165,10443,2042-06-07 00:00:00+00:00,1.0,231.0
08d7920a,Cosmetics,2041-11-03 00:00:00+00:00,GB,small,0,0,0,67150,2042-06-20 00:00:00+00:00,0.0,231.0
854bb7a4,Education,2041-11-03 00:00:00+00:00,US,small,0,0,105000,105000,2041-11-24 00:00:00+00:00,0.0,231.0
2a31e6dd,Business services,2041-11-03 00:00:00+00:00,US,large,0,0,0,84850,2042-01-20 00:00:00+00:00,0.0,231.0
7876e3db,Software,2041-11-03 00:00:00+00:00,US,small,595,0,0,595,2041-11-03 00:00:00+00:00,1.0,231.0
f8476bdb,Software,2035-03-13 00:00:00+00:00,US,small,0,0,0,1808,2041-11-04 00:00:00+00:00,0.0,2658.0
032f0e60,Business services,2035-02-09 00:00:00+00:00,CH,small,0,22071,0,22071,2041-11-04 00:00:00+00:00,0.0,2690.0
5107be12,Digital goods,2036-11-07 00:00:00+00:00,GB,small,0,0,0,1704360,2042-01-12 00:00:00+00:00,0.0,2053.0
a9b9b203,Grocery & food stores,2041-11-04 00:00:00+00:00,US,small,0,0,0,36000,2041-11-04 00:00:00+00:00,0.0,230.0
d248fe2a,Leisure,2040-09-01 00:00:00+00:00,CA,small,0,0,0,7622066,2042-06-22 00:00:00+00:00,0.0,659.0
d5cc4fc5,"Religion, politics & other memberships",2041-11-04 00:00:00+00:00,US,small,0,0,0,52500,2041-11-12 00:00:00+00:00,0.0,230.0
f818451e,Business services,2039-01-23 00:00:00+00:00,CA,small,0,0,0,350848,2042-05-02 00:00:00+00:00,0.0,1246.0
63fafaf6,Ticketing & events,2038-08-31 00:00:00+00:00,US,small,0,0,0,1481600,2042-04-27 00:00:00+00:00,0.0,1391.0
2d5f23d2,Transportation & car rental,2038-08-17 00:00:00+00:00,CH,small,0,0,0,2180905,2042-06-16 00:00:00+00:00,0.0,1405.0
80bc21b0,Rentals,2038-11-26 00:00:00+00:00,GB,small,0,578142,0,578142,2042-03-09 00:00:00+00:00,0.0,1304.0
14703635,Business services,2039-07-27 00:00:00+00:00,US,small,0,0,0,400000,2042-03-29 00:00:00+00:00,0.0,1061.0
78dbb7ae,Education,2041-11-04 00:00:00+00:00,ES,small,0,0,0,41340,2042-05-05 00:00:00+00:00,0.0,230.0
9ed16cc3,Education,2039-10-25 00:00:00+00:00,US,small,0,0,0,130500,2041-11-04 00:00:00+00:00,0.0,971.0
f6c1fd1b,Art & photography,2039-11-06 00:00:00+00:00,US,small,0,0,0,16000,2041-12-12 00:00:00+00:00,0.0,959.0
bc99966c,Automotive parts and repair/service shops,2041-11-04 00:00:00+00:00,US,small,0,0,0,47623,2042-06-08 00:00:00+00:00,0.0,230.0
ee84dfd0,Food & drink,2040-09-15 00:00:00+00:00,AU,small,0,0,0,14817,2041-11-04 00:00:00+00:00,0.0,645.0
cc05ee3b,Others,2041-11-04 00:00:00+00:00,FR,small,0,61956,0,61956,2042-05-02 00:00:00+00:00,0.0,230.0
630cd430,Business services,2040-11-30 00:00:00+00:00,IE,small,0,0,0,245531,2042-03-29 00:00:00+00:00,0.0,569.0
d75a88f9,Clothing & accessory,2041-11-04 00:00:00+00:00,FR,small,0,0,45066,45066,2041-11-04 00:00:00+00:00,0.0,230.0
39c0db4c,Personal services,2041-11-04 00:00:00+00:00,FR,small,0,0,28573,124825,2042-04-27 00:00:00+00:00,0.0,230.0
04488c96,Business services,2041-05-31 00:00:00+00:00,GB,small,0,0,46269,46269,2042-01-22 00:00:00+00:00,0.0,387.0
f5a8285d,Healthcare,2041-11-04 00:00:00+00:00,US,small,0,537800,0,537800,2042-06-21 00:00:00+00:00,0.0,230.0
2ac907a6,Software,2041-11-04 00:00:00+00:00,AU,medium,0,0,0,2354,2041-11-11 00:00:00+00:00,0.0,230.0
fa77090d,Software,2041-11-04 00:00:00+00:00,AE,small,0,231946,0,231946,2042-06-21 00:00:00+00:00,0.0,230.0
d0d050c2,Personal services,2041-08-23 00:00:00+00:00,ES,small,0,0,195145,195145,2042-05-17 00:00:00+00:00,0.0,303.0
3c4beee8,Automotive parts and repair/service shops,2041-11-04 00:00:00+00:00,US,small,0,0,0,142884,2042-06-20 00:00:00+00:00,0.0,230.0
61f90bce,Grocery & food stores,2041-11-04 00:00:00+00:00,IT,small,0,0,0,8613837,2042-06-22 00:00:00+00:00,0.0,230.0
cae12c8f,Cosmetics,2041-11-04 00:00:00+00:00,IT,small,0,0,0,25539,2042-04-04 00:00:00+00:00,0.0,230.0
5a987269,Others,2041-11-04 00:00:00+00:00,IT,small,0,0,0,107672,2042-04-30 00:00:00+00:00,0.0,230.0
05c3ebb1,Merchandise,2041-11-04 00:00:00+00:00,AU,small,0,0,0,770387,2042-06-20 00:00:00+00:00,0.0,230.0
1fc67002,Personal services,2041-11-04 00:00:00+00:00,AU,small,0,0,0,75178,2041-11-04 00:00:00+00:00,0.0,230.0
706043d2,Digital goods,2041-11-04 00:00:00+00:00,CZ,small,0,0,120441,123412,2042-06-21 00:00:00+00:00,0.0,230.0
53c1ec05,Others,2041-11-04 00:00:00+00:00,RO,small,0,0,0,97540,2042-03-07 00:00:00+00:00,0.0,230.0
366e4af4,Personal services,2041-11-04 00:00:00+00:00,GB,small,0,0,999,8983,2042-05-28 00:00:00+00:00,0.0,230.0
b0b3c4c2,Food & drink,2041-11-04 00:00:00+00:00,AU,small,0,1855232,0,1855232,2042-06-03 00:00:00+00:00,0.0,230.0
bb78b466,Food & drink,2041-11-04 00:00:00+00:00,IT,small,0,0,0,429736,2042-05-14 00:00:00+00:00,0.0,230.0
c58be6d4,"Religion, politics & other memberships",2041-11-04 00:00:00+00:00,CA,small,0,0,550000,550000,2041-11-04 00:00:00+00:00,0.0,230.0
e3f1803d,Construction,2041-11-04 00:00:00+00:00,US,small,0,0,0,100,2041-11-04 00:00:00+00:00,0.0,230.0
bb361a0d,Specialty retail,2041-11-04 00:00:00+00:00,NO,small,0,0,0,2787,2041-11-23 00:00:00+00:00,0.0,230.0
87b7e024,Business services,2037-02-22 00:00:00+00:00,FR,small,80988,0,60118,80988,2042-06-20 00:00:00+00:00,1.0,1946.0
04b4c38b,Merchandise,2038-03-07 00:00:00+00:00,CA,medium,0,0,0,18211,2041-11-05 00:00:00+00:00,0.0,1568.0
